facility_key,owner_key,phone,program_category,inspection_type,action_code,result_code,facility_name,site_address,city,state,zip,owner_name,nature_of_business,street_number,street_name,street_type,post_directional,program_category_description,inspection_date,inspection_desc,serial_num,action_desc,result_desc,violation_code,violation_desc,inspection_memo,not_masked,sampid,sampsize
100717,90692,5052435788.0,409,,11,3,st charles borromeo school,1801 hazeldine av se,albuquerque,nm,87106,st charles borromeo school,,1801,hazeldine,av,se,non school,2021-01-21 00:00:00,covid response,da3nrvfe0,approved,in compliance,04c210,facility is following current covid safe practices for employee mask use?,,False,23,50
126217,112194,5623963143.0,607,,11,3,a and m chevron,1301 broadway blvd se,albuquerque,nm,87102,nouraldin bartaa,,1301,broadway,blvd,se,retail - self service & prepackage foods,2021-01-27 00:00:00,covid response,dauggj6vd,approved,in compliance,04c210,facility is following current covid safe practices for employee mask use?,,False,23,50
122571,103820,5058996118.0,406,,11,3,subway #48075,5525 gibson blvd se,albuquerque,nm,87108,summit subway llc,,5525,gibson,blvd,se,food service establishment,2020-12-03 00:00:00,covid response,dakezepbx,approved,in compliance,04c210,facility is following current covid safe practices for employee mask use?,,False,23,50
46926,36280,5052686611.0,601,,11,3,wal mart super center 0831,301 san mateo blvd se ,albuquerque,nm,87108,wal mart stores east  lp,supermarket,301,san mateo,blvd,se,retail -grocery,2020-11-12 00:00:00,covid response,dapqzkhcb,approved,in compliance,04c210,facility is following current covid safe practices for employee mask use?,,False,23,50
125245,111702,5052750828.0,406,,11,3,twisters 27,5106 central av se,albuquerque,nm,87108,vkc delights group llc,,5106,central,av,se,food service establishment,2021-02-26 00:00:00,covid response,dal6eeh5z,approved,in compliance,04c210,facility is following current covid safe practices for employee mask use?,,False,23,50
127282,112802,5052344255.0,410,,11,3,gods warehouse,8011 central av ne,albuquerque,nm,87108,charles aragon,,8011,central,av,ne,not for profit kitchen permit,2021-02-26 00:00:00,covid response,dakdyuwt2,approved,in compliance,04c210,facility is following current covid safe practices for employee mask use?,,False,23,50
126630,112433,5054332795.0,406,,11,3,the shop/nightshift,2933 monte vista blvd ne,albuquerque,nm,87106,the shop abq llc,,2933,monte vista,blvd,ne,food service establishment,2021-02-17 00:00:00,covid response,da1imordh,approved,in compliance,04c210,facility is following current covid safe practices for employee mask use?,,False,23,50
127390,112880,5052479205.0,406,,11,3,thai house,2000 carlisle blvd ne ste c,albuquerque,nm,87110,busaba jewsawusde,,2000,carlisle,blvd,ne,food service establishment,2021-03-10 00:00:00,covid response,danyi2dbi,approved,in compliance,04c210,facility is following current covid safe practices for employee mask use?,,False,23,50
126208,112186,5059165078.0,402,,11,3,1st class learning center,5111 homestead cir nw,albuquerque,nm,87120,1st class learning center,,5111,homestead,cir,nw,childcare,2021-01-21 00:00:00,covid response,datiwnxho,approved,in compliance,04c210,facility is following current covid safe practices for employee mask use?,,False,23,50
104506,93922,5052982447.0,601,,35,3,sprouts farmers market,11201 montgomery blvd ne,albuquerque,nm,87111,sunflower farmers markets llc,,11201,montgomery,blvd,ne,retail -grocery,2020-12-22 00:00:00,covid response,da8rkucpa,csp corrected on site,in compliance,04c210,facility is following current covid safe practices for employee mask use?,,True,23,50
128284,113457,5053551802.0,406,,11,3,maverik country store,7700 los volcanes rd nw,albuquerque,nm,87121,maverik inc,,7700,los volcanes,rd,nw,food service establishment,2020-12-02 00:00:00,covid response,daia9maav,approved,in compliance,04c210,facility is following current covid safe practices for employee mask use?,,False,23,50
126553,112388,5058361022.0,406,,11,3,lava rock brewing company,2220 unser blvd nw,albuquerque,nm,87120,lava rock brewing company llc,,2220,unser,blvd,nw,food service establishment,2021-01-29 00:00:00,covid response,dadcejgy3,approved,in compliance,04c210,facility is following current covid safe practices for employee mask use?,,False,23,50
102543,1806,5057346442.0,404,,11,3,casa,2540 karsten ct se,albuquerque,nm,87102,coa - dept of senior affairs,,2540,karsten,ct,se,institutional kitchen,2021-03-24 00:00:00,covid response,daaeste60,approved,in compliance,04c210,facility is following current covid safe practices for employee mask use?,,False,23,50
48232,42208,5052949500.0,406,,35,3,kfc 39037,12921 central av ne ,albuquerque,nm,87123,palo alto inc,restaurant,12921,central,av,ne,food service establishment,2021-01-28 00:00:00,covid response,da43rns2c,csp corrected on site,in compliance,04c210,facility is following current covid safe practices for employee mask use?,,True,23,50
120755,107774,5053380183.0,402,,11,3,calvary pre-school,4001 osuna rd ne,albuquerque,nm,87109,calvary albuquerque inc,,4001,osuna,rd,ne,childcare,2020-12-16 00:00:00,covid response,dang6ofwh,approved,in compliance,04c210,facility is following current covid safe practices for employee mask use?,,False,23,50
128014,113228,,406,,11,3,wendys,2203 wyoming blvd ne,albuquerque,nm,87112,wen new mexico llc,,2203,wyoming,blvd,ne,food service establishment,2020-12-18 00:00:00,covid response,dat0r8w0x,approved,in compliance,04c210,facility is following current covid safe practices for employee mask use?,,False,23,50
98859,89145,5058372827.0,406,,11,10,rexs hamburgers,5555 montgomery blvd ne ste 16,albuquerque,nm,87109,big cat corp,,5555,montgomery,blvd,ne,food service establishment,2020-12-18 00:00:00,covid response,daexghrd2,approved,permission to operate,04c210,facility is following current covid safe practices for employee mask use?,,False,23,50
75684,1272,5058228383.0,601,,35,3,albertsons 924,8100 ventura st ne ,albuquerque,nm,87122,albertsons,groc/bkry/rest,8100,ventura,st,ne,retail -grocery,2020-11-11 00:00:00,covid response,da07f43gl,csp corrected on site,in compliance,04c210,facility is following current covid safe practices for employee mask use?,,True,23,50
7562,6507,5058819300.0,601,,11,3,cost plus imports,3301 menaul blvd ne ,albuquerque,nm,87107,cost plus inc,grocery,3301,menaul,blvd,ne,retail -grocery,2020-12-09 00:00:00,covid response,dar2qcgmq,approved,in compliance,04c210,facility is following current covid safe practices for employee mask use?,,False,23,50
40040,37690,5053859596.0,406,,35,3,dorado bakery,2125 broadway blvd se ,albuquerque,nm,87102,dorado bakery,food sales,2125,broadway,blvd,se,food service establishment,2021-02-17 00:00:00,covid response,daet3wjcp,csp corrected on site,in compliance,04c210,facility is following current covid safe practices for employee mask use?,,True,23,50
80654,73623,5058398377.0,601,,11,3,el mezquite market,100 98th st nw ,albuquerque,nm,87121,bermudez bros llc,food service,100,98th,st,nw,retail -grocery,2020-11-07 00:00:00,covid response,dad85fvx0,approved,in compliance,04c210,facility is following current covid safe practices for employee mask use?,,False,23,50
114804,102707,5052990266.0,406,,11,3,red lobster restaurants 6280,10520 coors bypass blvd nw,albuquerque,nm,87114,red lobster restaurants llc,,10520,coors bypass,blvd,nw,food service establishment,2021-03-08 00:00:00,covid response,dasxcfnow,approved,in compliance,04c210,facility is following current covid safe practices for employee mask use?,,False,23,50
125884,112019,5052002344.0,406,,11,3,canteen llc,417 tramway blvd ne ste 1,albuquerque,nm,87123,canteen llc,,417,tramway,blvd,ne,food service establishment,2021-01-11 00:00:00,covid response,da3cus611,approved,in compliance,04c210,facility is following current covid safe practices for employee mask use?,,False,23,50
12437,11125,5052684418.0,410,,11,3,albuquerque indian center,105 texas st se ,albuquerque,nm,87108,albuquerque indian center,social services,105,texas,st,se,not for profit kitchen permit,2021-02-05 00:00:00,covid response,daqhbak4g,approved,in compliance,04c210,facility is following current covid safe practices for employee mask use?,,False,23,50
128054,113260,5058331333.0,608,,11,3,carneceria cuauhtemoc,9601 sage rd sw ste a,albuquerque,nm,87121,german garcia grado,,9601,sage,rd,sw,retail - deli,2020-11-10 00:00:00,covid response,dacxlnmuk,approved,in compliance,04c210,facility is following current covid safe practices for employee mask use?,,False,23,50
127195,112739,2095058120.0,406,,11,3,wienerschnitzel,110 juan tabo blvd ne,albuquerque,nm,87123,jthd llc,,110,juan tabo,blvd,ne,food service establishment,2021-01-08 00:00:00,covid response,dafhb9e0d,approved,in compliance,04c210,facility is following current covid safe practices for employee mask use?,,False,23,50
126427,112296,5058561617.0,406,,11,3,which wich 219,8110 louisiana blvd ne,albuquerque,nm,87113,tl la llc,,8110,louisiana,blvd,ne,food service establishment,2021-01-20 00:00:00,covid response,dat1cmwkw,approved,in compliance,04c210,facility is following current covid safe practices for employee mask use?,,False,23,50
16971,15442,5052555454.0,406,,11,3,saggios,107 cornell dr se ,albuquerque,nm,87106,saggio's,restaurant,107,cornell,dr,se,food service establishment,2021-03-22 00:00:00,covid response,dazpy0mid,approved,in compliance,04c210,facility is following current covid safe practices for employee mask use?,,False,23,50
106411,91280,,406,,11,3,chipotle mexican grill 1919,3400 nm 528 hwy nw bldg b,albuquerque,nm,87114,chipotle mexican grill of colorado llc,,3400,nm 528,hwy,nw,food service establishment,2021-02-18 00:00:00,covid response,daxvflvfz,approved,in compliance,04c210,facility is following current covid safe practices for employee mask use?,,False,23,50
127626,113005,5053020102.0,406,,11,3,two boys donuts,6400 holly av ne ste h,albuquerque,nm,87113,wymason enterprises llc,,6400,holly,av,ne,food service establishment,2020-11-24 00:00:00,covid response,dadivwkb0,approved,in compliance,04c210,facility is following current covid safe practices for employee mask use?,,False,23,50
126841,112543,5052554248.0,406,,11,3,hurricanes,4330 lomas blvd ne,albuquerque,nm,87110,a and t enterprises llc,,4330,lomas,blvd,ne,food service establishment,2020-11-17 00:00:00,covid response,datdm58v0,approved,in compliance,04c210,facility is following current covid safe practices for employee mask use?,,False,23,50
114483,102421,5052426512.0,406,,11,3,mcdonalds,1120 indian school rd nw,albuquerque,nm,87104,kenric inc,,1120,indian school,rd,nw,food service establishment,2021-01-29 00:00:00,covid response,dazqssptw,approved,in compliance,04c210,facility is following current covid safe practices for employee mask use?,,False,24,50
126879,112564,5052688942.0,406,,11,3,freddy's frozen custard,2550 central av se ste 200,albuquerque,nm,87106,freddy's frozen custard,,2550,central,av,se,food service establishment,2021-01-26 00:00:00,covid response,darziv2rg,approved,in compliance,04c210,facility is following current covid safe practices for employee mask use?,,False,24,50
111653,80274,2142101755.0,607,,35,3,circle k store #2706305,1401 coors blvd nw,albuquerque,nm,87121,circle k stores inc,,1401,coors,blvd,nw,retail - self service & prepackage foods,2020-11-18 00:00:00,covid response,dacj5ptty,csp corrected on site,in compliance,04c210,facility is following current covid safe practices for employee mask use?,,True,24,50
119619,106810,,607,,11,3,7 eleven #739,1517 gibson blvd se,albuquerque,nm,87106,scs beverage inc,,1517,gibson,blvd,se,retail - self service & prepackage foods,2021-02-01 00:00:00,covid response,dabyjvfbs,approved,in compliance,04c210,facility is following current covid safe practices for employee mask use?,,False,24,50
107539,96493,5053450829.0,406,,11,3,cheddars casual cafe,4865 pan american fwy,albuquerque,nm,87109,cheddars casual cafe,,4865,pan american,fwy,,food service establishment,2021-01-15 00:00:00,covid response,da8ora46p,approved,in compliance,04c210,facility is following current covid safe practices for employee mask use?,,False,24,50
1428,1268,2486979000.0,402,,11,3,la petite academy,4910 kachina st nw ,albuquerque,nm,87120,la petite academy inc,inst kitchen,4910,kachina,st,nw,childcare,2021-01-21 00:00:00,covid response,danravekr,approved,in compliance,04c210,facility is following current covid safe practices for employee mask use?,,False,24,50
10259,9068,5058426157.0,406,,11,3,garcias kitchen,8518 indian school rd ne ,albuquerque,nm,87112,garcias kitchens,restaurant,8518,indian school,rd,ne,food service establishment,2021-03-22 00:00:00,covid response,dawkhc3ct,approved,in compliance,04c210,facility is following current covid safe practices for employee mask use?,,False,24,50
117004,104551,5053410138.0,406,,11,3,carls jr #7603,6700 central av sw,albuquerque,nm,87121,wiles restaurants inc,,6700,central,av,sw,food service establishment,2021-01-15 00:00:00,covid response,daldobnlt,approved,in compliance,04c210,facility is following current covid safe practices for employee mask use?,,False,24,50
128387,113556,5053180808.0,406,,11,3,el sinaloense mariscos and grill llc,5025 central av ne,albuquerque,nm,87108,el senaloense mariscos and grill llc,,5025,central,av,ne,food service establishment,2021-01-06 00:00:00,covid response,dauwazjb5,approved,in compliance,04c210,facility is following current covid safe practices for employee mask use?,,False,24,50
128331,113501,5052323474.0,406,,35,3,crazy fish,3015 central av ne,albuquerque,nm,87106,crazy fish nm llc,,3015,central,av,ne,food service establishment,2021-01-04 00:00:00,covid response,dabwx1eqw,csp corrected on site,in compliance,04c210,facility is following current covid safe practices for employee mask use?,,True,24,50
127195,112739,2095058120.0,406,,11,3,wienerschnitzel,110 juan tabo blvd ne,albuquerque,nm,87123,jthd llc,,110,juan tabo,blvd,ne,food service establishment,2021-01-08 00:00:00,covid response,dafhb9e0d,approved,in compliance,04c210,facility is following current covid safe practices for employee mask use?,,False,24,50
