facility_key,owner_key,phone,program_category,inspection_type,action_code,result_code,facility_name,site_address,city,state,zip,owner_name,nature_of_business,street_number,street_name,street_type,post_directional,program_category_description,inspection_date,inspection_desc,serial_num,action_desc,result_desc,violation_code,violation_desc,inspection_memo,not_masked,sampid,sampsize
48483,45612,5052927300.0,601,,11,3,vitamin cottage natural fd mkt,4420 wyoming blvd ne ,albuquerque,nm,87111,vit cottage natural fd mkt inc,retail sales,4420,wyoming,blvd,ne,retail -grocery,2021-03-04 00:00:00,covid response,da0yjbbia,approved,in compliance,04c210,facility is following current covid safe practices for employee mask use?,,False,94,5
127459,112908,5057977858.0,406,,11,3,chick fil a at paseo del norte,8110 san pedro dr ne,albuquerque,nm,87113,marklee industries,,8110,san pedro,dr,ne,food service establishment,2021-01-12 00:00:00,covid response,danwfenfo,approved,in compliance,04c210,facility is following current covid safe practices for employee mask use?,,False,94,5
112967,101136,5052436239.0,411,,35,3,the candy lady,424 san felipe st nw,albuquerque,nm,87104,deborrah a davis,,424,san felipe,st,nw,food processor ii,2020-12-23 00:00:00,covid response,daejqthrg,csp corrected on site,in compliance,04c210,facility is following current covid safe practices for employee mask use?,,True,94,5
11622,10366,5052554401.0,406,,11,3,gyros diner,106 cornell dr se ,albuquerque,nm,87106,gyros diner,restaurant,106,cornell,dr,se,food service establishment,2021-02-05 00:00:00,covid response,daakouucc,approved,in compliance,04c210,facility is following current covid safe practices for employee mask use?,,False,94,5
96382,5909,5058330100.0,406,,11,3,burger king 17840,111 98th st nw,albuquerque,nm,87121,burger king,,111,98th,st,nw,food service establishment,2020-12-14 00:00:00,covid response,daqqljq0t,approved,in compliance,04c210,facility is following current covid safe practices for employee mask use?,,False,94,5
128195,113374,5055504682.0,406,,11,3,amore neapolitan pizzeria,6110 alameda blvd ne spc 3,albuquerque,nm,87113,amore neapolitan pizzeria iv llc,,6110,alameda,blvd,ne,food service establishment,2021-03-03 00:00:00,covid response,darpwftri,approved,in compliance,04c210,facility is following current covid safe practices for employee mask use?,,False,95,5
126822,112529,5058903756.0,406,,11,3,paleta bar,6241 riverside plaza ln nw ste c3,albuquerque,nm,87120,paleta bar llc,,6241,riverside plaza,ln,nw,food service establishment,2021-02-24 00:00:00,covid response,davdu0j6h,approved,in compliance,04c210,facility is following current covid safe practices for employee mask use?,,False,95,5
6995,6024,5058239700.0,406,,11,3,burger king,5315 wyoming blvd ne ,albuquerque,nm,87109,burger king,restaurant,5315,wyoming,blvd,ne,food service establishment,2021-01-29 00:00:00,covid response,daqacr4te,approved,in compliance,04c210,facility is following current covid safe practices for employee mask use?,,False,95,5
108549,97387,5054048032.0,406,,11,3,m'tucci's kitchina,6001 winter haven dr nw ste m,albuquerque,nm,87120,project development management llc,,6001,winter haven,dr,nw,food service establishment,2021-03-02 00:00:00,covid response,daj6w38i0,approved,in compliance,04c210,facility is following current covid safe practices for employee mask use?,,False,95,5
75795,69316,5058315778.0,606,,35,3,duke city fueling,4617 central av nw ,albuquerque,nm,87105,zhs enterprise llc,retail pre-package,4617,central,av,nw,retail - prepackage only,2021-02-02 00:00:00,covid response,dahq0sotc,csp corrected on site,in compliance,04c210,facility is following current covid safe practices for employee mask use?,,True,95,5
124312,110884,5052000925.0,406,,11,3,dunkin donuts,2301 juan tabo blvd ne,albuquerque,nm,87112,nmr juan tabo llc,,2301,juan tabo,blvd,ne,food service establishment,2021-02-25 00:00:00,covid response,daohnnlzu,approved,in compliance,04c210,facility is following current covid safe practices for employee mask use?,,False,96,5
127459,112908,5057977858.0,406,,11,3,chick fil a at paseo del norte,8110 san pedro dr ne,albuquerque,nm,87113,marklee industries,,8110,san pedro,dr,ne,food service establishment,2021-01-12 00:00:00,covid response,danwfenfo,approved,in compliance,04c210,facility is following current covid safe practices for employee mask use?,,False,96,5
128034,113242,5052421111.0,406,,11,3,monroes,1025 4th st nw,albuquerque,nm,87102,guillermo & robert inc,,1025,4th,st,nw,food service establishment,2020-12-28 00:00:00,covid response,da8dnamet,approved,in compliance,04c210,facility is following current covid safe practices for employee mask use?,,False,96,5
126028,112103,5055070411.0,406,,35,3,la salita,1950 juan tabo blvd ne ste g,albuquerque,nm,87112,cindee corp,,1950,juan tabo,blvd,ne,food service establishment,2020-12-22 00:00:00,covid response,dagiuslym,csp corrected on site,in compliance,04c210,facility is following current covid safe practices for employee mask use?,,True,96,5
127978,113199,8015500584.0,607,,35,3,maverik inc,3737 princeton dr ne,albuquerque,nm,87107,maverik inc,,3737,princeton,dr,ne,retail - self service & prepackage foods,2021-01-27 00:00:00,covid response,dahagbruj,csp corrected on site,in compliance,04c210,facility is following current covid safe practices for employee mask use?,,True,96,5
127340,112849,5054451545.0,406,,11,3,nexus brewery,1511 broadway blvd se,albuquerque,nm,87102,nexus brewery llc,,1511,broadway,blvd,se,food service establishment,2021-03-17 00:00:00,covid response,dacf560t6,approved,in compliance,04c210,facility is following current covid safe practices for employee mask use?,,False,97,5
128157,113340,5053667248.0,1002,,11,3,la sirenita llc,1603 4th st nw,albuquerque,nm,87102,la sirenita llc/angelica castrejon,,1603,4th,st,nw,mobile food unit,2021-02-26 00:00:00,covid response,dauvlci1i,approved,in compliance,04c210,facility is following current covid safe practices for employee mask use?,,False,97,5
5862,4986,5052559701.0,406,,11,3,burger king,2110 carlisle blvd ne ,albuquerque,nm,87110,burger king,restaurant,2110,carlisle,blvd,ne,food service establishment,2021-03-24 00:00:00,covid response,dal2l2hlh,approved,in compliance,04c210,facility is following current covid safe practices for employee mask use?,,False,97,5
127075,112678,5057972298.0,406,,35,3,subway,8101 san pedro dr ne,albuquerque,nm,87113,enchantment seekers llc,,8101,san pedro,dr,ne,food service establishment,2021-01-13 00:00:00,covid response,da8rhcaom,csp corrected on site,in compliance,04c210,facility is following current covid safe practices for employee mask use?,,True,97,5
126217,112194,5623963143.0,607,,11,3,a and m chevron,1301 broadway blvd se,albuquerque,nm,87102,nouraldin bartaa,,1301,broadway,blvd,se,retail - self service & prepackage foods,2021-01-27 00:00:00,covid response,dauggj6vd,approved,in compliance,04c210,facility is following current covid safe practices for employee mask use?,,False,97,5
91838,80274,9725375936.0,607,,11,3,circle k 1255,12900 indian school rd ne ,albuquerque,nm,87112,circle k stores inc,convienence store,12900,indian school,rd,ne,retail - self service & prepackage foods,2020-12-01 00:00:00,covid response,daha0xosz,approved,in compliance,04c210,facility is following current covid safe practices for employee mask use?,,False,98,5
22730,20965,5052659166.0,406,,11,3,shogun japanese restaurant,3310 central av se ,albuquerque,nm,87106,hae-joong chong,restaurant,3310,central,av,se,food service establishment,2021-03-10 00:00:00,covid response,daecz69kb,approved,in compliance,04c210,facility is following current covid safe practices for employee mask use?,,False,98,5
114930,102810,5058815304.0,406,,35,3,starbucks 5362,2451 san mateo blvd ne ste a1,albuquerque,nm,87110,starbucks coffee company,,2451,san mateo,blvd,ne,food service establishment,2020-11-23 00:00:00,covid response,daz1361zu,csp corrected on site,in compliance,04c210,facility is following current covid safe practices for employee mask use?,,True,98,5
126611,112423,5052902559.0,406,,11,3,slice and dice pizzeria llc,5720 mcmahon blvd nw,albuquerque,nm,87114,slice and dice pizzeria llc,,5720,mcmahon,blvd,nw,food service establishment,2021-02-23 00:00:00,covid response,da0evje0r,approved,in compliance,04c210,facility is following current covid safe practices for employee mask use?,,False,98,5
19065,17454,5052429258.0,601,,11,3,freeway liquors,2034 2nd st nw ,albuquerque,nm,87102,freeway liquors inc,grocery,2034,2nd,st,nw,retail -grocery,2020-12-14 00:00:00,covid response,da0128933,approved,in compliance,04c210,facility is following current covid safe practices for employee mask use?,,False,98,5
120123,107235,5052002290.0,406,,6,2,thai heritage & vegan,3804 central av se,albuquerque,nm,87108,wealth llc,,3804,central,av,se,food service establishment,2020-11-12 00:00:00,covid response,dabrxmkot,unsatisfactory,not in compliance,04c210,facility is following current covid safe practices for employee mask use?,,True,99,5
90460,75314,5054890101.0,607,,35,3,m and m stores 4,1316 yale blvd se ,albuquerque,nm,87106,m and m stores inc,retail,1316,yale,blvd,se,retail - self service & prepackage foods,2020-11-17 00:00:00,covid response,dal3hr60b,csp corrected on site,in compliance,04c210,facility is following current covid safe practices for employee mask use?,,True,99,5
118995,106277,,406,,35,3,sticky rice,7600 jefferson st ne ste 5,albuquerque,nm,87109,panturad  llc,,7600,jefferson,st,ne,food service establishment,2021-02-01 00:00:00,covid response,danpn4ija,csp corrected on site,in compliance,04c210,facility is following current covid safe practices for employee mask use?,,True,99,5
114804,102707,5052990266.0,406,,11,3,red lobster restaurants 6280,10520 coors bypass blvd nw,albuquerque,nm,87114,red lobster restaurants llc,,10520,coors bypass,blvd,nw,food service establishment,2021-03-08 00:00:00,covid response,dasxcfnow,approved,in compliance,04c210,facility is following current covid safe practices for employee mask use?,,False,99,5
43443,41029,,406,,11,3,solomons porch,4001 osuna rd ne ,albuquerque,nm,87109,calvary chapel of albuq,"church snack bar, coffee",4001,osuna,rd,ne,food service establishment,2021-02-10 00:00:00,covid response,dayfhbpw0,approved,in compliance,04c210,facility is following current covid safe practices for employee mask use?,,False,99,5
